rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,x_pos,y_pos,,,,,,,,,
-65,-52,-63,-62,-62,-65,-65,-50,1.5,2.5,,,,,,,,,
-68,-60,-63,-62,-56,-63,-60,-50,1.5,2.5,,,,,,,,,
-64,-56,-71,-57,-56,-77,-61,-55,1.5,2.5,,,,,,,,,
-68,-52,-71,-62,-62,-64,-65,-51,1.5,2.5,,,,,,,,,
-64,-59,-71,-57,-62,-76,-60,-50,1.5,2.5,,,,,,,,,
-62,-56,-63,-62,-61,-64,-61,-55,1.5,2.5,,,,,,,,,
-63,-60,-71,-57,-62,-63,-60,-50,1.5,2.5,,,,,,,,,
-63,-56,-63,-60,-56,-76,-65,-56,1.5,2.5,,,,,,,,,
-68,-52,-62,-62,-62,-65,-60,-51,1.5,2.5,,,,,,,,,
-64,-60,-71,-57,-62,-64,-61,-50,1.5,2.5,,,,,,,,,
-63,-56,-63,-62,-61,-65,-65,-55,1.5,2.5,,,,,,,,,
-68,-52,-62,-62,-63,-65,-60,-51,1.5,2.5,,,,,,,,,
-64,-60,-71,-57,-59,-65,-62,-50,1.5,2.5,,,,,,,,,
-65,-52,-63,-60,-61,-63,-65,-56,1.5,2.5,,,,,,,,,
-69,-52,-62,-62,-63,-65,-65,-51,1.5,2.5,,,,,,,,,
-64,-60,-71,-58,-56,-65,-60,-50,1.5,2.5,,,,,,,,,
-62,-56,-63,-61,-61,-77,-62,-55,1.5,2.5,,,,,,,,,
-68,-52,-64,-57,-61,-65,-65,-50,1.5,2.5,,,,,,,,,
-62,-56,-63,-62,-61,-76,-62,-49,1.5,2.5,,,,,,,,,
-68,-52,-62,-57,-62,-65,-65,-50,1.5,2.5,,,,,,,,,
-62,-56,-63,-62,-61,-63,-65,-51,1.5,2.5,,,,,,,,,
-69,-52,-62,-57,-62,-76,-61,-51,1.5,2.5,,,,,,,,,
-69,-56,-62,-62,-61,-65,-65,-51,1.5,2.5,,,,,,,,,
-68,-49,-62,-57,-62,-76,-61,-50,1.5,2.5,,,,,,,,,
-62,-60,-63,-57,-56,-65,-62,-56,1.5,2.5,,,,,,,,,
-69,-52,-62,-62,-61,-63,-65,-51,1.5,2.5,,,,,,,,,
-68,-60,-62,-61,-61,-65,-61,-50,1.5,2.5,,,,,,,,,
-63,-52,-62,-62,-61,-65,-65,-51,1.5,2.5,,,,,,,,,
-59,-61,-71,-57,-61,-65,-65,-56,1.5,2.5,,,,,,,,,
-68,-51,-63,-61,-55,-65,-65,-52,1.5,2.5,,,,,,,,,
-65,-61,-62,-61,-58,-67,-60,-51,1.5,2.5,,,,,,,,,
-63,-60,-63,-58,-60,-62,-62,-56,1.5,2.5,,,,,,,,,
-68,-54,-63,-62,-55,-74,-64,-56,1.5,2.5,,,,,,,,,
-63,-61,-69,-61,-60,-67,-59,-51,1.5,2.5,,,,,,,,,
-62,-56,-69,-57,-61,-62,-62,-51,1.5,2.5,,,,,,,,,
-70,-61,-65,-61,-60,-67,-59,-50,1.5,2.5,,,,,,,,,
-63,-56,-69,-57,-61,-65,-62,-55,1.5,2.5,,,,,,,,,
-61,-52,-62,-61,-61,-65,-65,-49,1.5,2.5,,,,,,,,,
-68,-60,-63,-61,-62,-67,-63,-51,1.5,2.5,,,,,,,,,
-64,-56,-63,-57,-62,-77,-63,-51,1.5,2.5,,,,,,,,,
-61,-52,-62,-61,-55,-67,-69,-55,1.5,2.5,,,,,,,,,
-61,-56,-63,-57,-62,-63,-62,-51,1.5,2.5,,,,,,,,,
-67,-52,-62,-61,-55,-67,-59,-52,1.5,2.5,,,,,,,,,
-63,-61,-62,-62,-62,-65,-69,-51,1.5,2.5,,,,,,,,,
-61,-52,-62,-57,-62,-78,-58,-51,1.5,2.5,,,,,,,,,
-67,-52,-63,-61,-61,-77,-59,-51,1.5,2.5,,,,,,,,,
-63,-61,-62,-57,-61,-65,-63,-51,1.5,2.5,,,,,,,,,
-61,-52,-69,-57,-62,-68,-63,-55,1.5,2.5,,,,,,,,,
-67,-60,-63,-62,-55,-67,-63,-51,1.5,2.5,,,,,,,,,
-67,-51,-63,-61,-61,-63,-59,-51,1.5,2.5,,,,,,,,,
-63,-60,-62,-57,-61,-67,-62,-51,1.5,2.5,,,,,,,,,
-61,-56,-69,-61,-61,-63,-66,-55,1.5,2.5,,,,,,,,,
-67,-52,-62,-64,-61,-78,-63,-51,1.5,2.5,,,,,,,,,
-63,-60,-59,-57,-62,-67,-62,-51,1.5,2.5,,,,,,,,,
-69,-52,-62,-62,-61,-78,-59,-51,1.5,2.5,,,,,,,,,
-63,-61,-63,-57,-65,-67,-62,-51,1.5,2.5,,,,,,,,,
-62,-56,-69,-61,-55,-80,-62,-51,1.5,2.5,,,,,,,,,
-63,-52,-69,-62,-60,-80,-59,-51,1.5,2.5,,,,,,,,,
-62,-60,-62,-57,-61,-67,-62,-51,1.5,2.5,,,,,,,,,
-62,-56,-69,-61,-62,-63,-69,-55,1.5,2.5,,,,,,,,,
-63,-60,-63,-57,-61,-67,-62,-51,1.5,2.5,,,,,,,,,
-61,-60,-69,-57,-62,-63,-59,-55,1.5,2.5,,,,,,,,,
-67,-56,-63,-61,-55,-80,-59,-51,1.5,2.5,,,,,,,,,
-61,-60,-69,-57,-65,-63,-64,-55,1.5,2.5,,,,,,,,,
-67,-56,-63,-61,-55,-78,-59,-51,1.5,2.5,,,,,,,,,
-63,-60,-62,-62,-61,-63,-62,-51,1.5,2.5,,,,,,,,,
-62,-61,-69,-57,-62,-79,-59,-55,1.5,2.5,,,,,,,,,
-69,-52,-63,-61,-55,-67,-63,-51,1.5,2.5,,,,,,,,,
-62,-60,-62,-57,-55,-63,-65,-55,1.5,2.5,,,,,,,,,
-67,-52,-64,-61,-55,-67,-62,-50,1.5,2.5,,,,,,,,,
-63,-61,-62,-61,-61,-63,-64,-55,1.5,2.5,,,,,,,,,
-62,-52,-63,-57,-62,-78,-59,-52,1.5,2.5,,,,,,,,,
-67,-51,-62,-61,-55,-66,-63,-51,1.5,2.5,,,,,,,,,
-64,-60,-62,-57,-61,-67,-63,-55,1.5,2.5,,,,,,,,,
-70,-52,-63,-62,-55,-77,-62,-54,1.5,2.5,,,,,,,,,
-64,-61,-64,-57,-60,-67,-62,-60,1.5,2.5,,,,,,,,,
-61,-56,-69,-61,-62,-65,-59,-51,1.5,2.5,,,,,,,,,
-64,-52,-63,-62,-55,-77,-63,-51,1.5,2.5,,,,,,,,,
-62,-60,-66,-57,-55,-67,-63,-55,1.5,2.5,,,,,,,,,
-61,-60,-69,-57,-61,-64,-59,-52,1.5,2.5,,,,,,,,,
-67,-56,-63,-61,-63,-79,-63,-51,1.5,2.5,,,,,,,,,
-64,-60,-62,-62,-61,-67,-67,-55,1.5,2.5,,,,,,,,,
-62,-60,-63,-57,-62,-63,-63,-51,1.5,2.5,,,,,,,,,
-67,-52,-62,-61,-55,-81,-63,-51,1.5,2.5,,,,,,,,,
-62,-60,-69,-57,-55,-65,-63,-52,1.5,2.5,,,,,,,,,
-64,-56,-62,-63,-55,-80,-66,-55,1.5,2.5,,,,,,,,,
-62,-52,-65,-62,-52,-67,-64,-52,1.5,2.5,,,,,,,,,
-64,-56,-63,-61,-55,-80,-63,-55,1.5,2.5,,,,,,,,,
-62,-50,-63,-62,-55,-67,-64,-55,1.5,2.5,,,,,,,,,
-66,-60,-68,-57,-61,-68,-62,-51,1.5,2.5,,,,,,,,,
-64,-56,-62,-61,-63,-63,-63,-51,1.5,2.5,,,,,,,,,
-62,-52,-62,-62,-55,-67,-63,-55,1.5,2.5,,,,,,,,,
-66,-61,-69,-57,-60,-66,-63,-52,1.5,2.5,,,,,,,,,
-65,-59,-62,-61,-62,-66,-62,-50,1.5,2.5,,,,,,,,,
-69,-60,-71,-58,-62,-66,-61,-52,1.5,2.5,,,,,,,,,
-63,-57,-62,-62,-62,-64,-63,-50,1.5,2.5,,,,,,,,,
-63,-60,-62,-62,-55,-65,-63,-56,1.5,2.5,,,,,,,,,
-69,-60,-70,-58,-62,-65,-61,-51,1.5,2.5,,,,,,,,,
-63,-52,-62,-61,-61,-77,-69,-50,1.5,2.5,,,,,,,,,
-63,-60,-64,-59,-55,-65,-63,-56,1.5,2.5,,,,,,,,,
-68,-60,-70,-59,-62,-65,-62,-51,1.5,2.5,,,,,,,,,
-63,-52,-62,-60,-62,-78,-69,-50,1.5,2.5,,,,,,,,,
-61,-60,-67,-62,-55,-78,-69,-60,1.5,2.5,,,,,,,,,
-68,-55,-69,-58,-62,-63,-60,-52,1.5,2.5,,,,,,,,,
-63,-60,-62,-60,-62,-79,-62,-50,1.5,2.5,,,,,,,,,
-70,-56,-63,-62,-55,-66,-64,-55,1.5,2.5,,,,,,,,,
-69,-52,-70,-58,-62,-63,-59,-51,1.5,2.5,,,,,,,,,
-66,-56,-62,-62,-55,-69,-65,-55,1.5,2.5,,,,,,,,,
-69,-52,-69,-58,-61,-61,-60,-51,1.5,2.5,,,,,,,,,
-65,-52,-62,-63,-62,-74,-65,-52,1.5,2.5,,,,,,,,,
-63,-59,-63,-57,-55,-70,-65,-55,1.5,2.5,,,,,,,,,
-68,-56,-70,-58,-62,-62,-61,-51,1.5,2.5,,,,,,,,,
-63,-59,-62,-61,-62,-71,-63,-56,1.5,2.5,,,,,,,,,
-67,-52,-69,-58,-55,-62,-61,-51,1.5,2.5,,,,,,,,,
-65,-52,-62,-60,-65,-73,-63,-51,1.5,2.5,,,,,,,,,
-62,-62,-65,-64,-62,-66,-60,-63,2,2.5,,,,,,,,,
-54,-67,-60,-56,-71,-59,-63,-59,2,2.5,,,,,,,,,
-63,-72,-64,-56,-77,-60,-62,-67,2,2.5,,,,,,,,,
-59,-61,-61,-65,-62,-62,-59,-63,2,2.5,,,,,,,,,
-61,-67,-66,-56,-71,-59,-64,-59,2,2.5,,,,,,,,,
-59,-60,-65,-68,-57,-65,-60,-65,2,2.5,,,,,,,,,
-62,-67,-61,-64,-62,-58,-62,-59,2,2.5,,,,,,,,,
-62,-68,-65,-56,-56,-61,-60,-67,2,2.5,,,,,,,,,
-62,-68,-67,-64,-69,-58,-62,-59,2,2.5,,,,,,,,,
-59,-61,-65,-56,-55,-61,-60,-68,2,2.5,,,,,,,,,
-54,-62,-61,-67,-62,-61,-64,-65,2,2.5,,,,,,,,,
-62,-68,-61,-63,-62,-58,-63,-60,2,2.5,,,,,,,,,
-59,-68,-67,-69,-56,-60,-60,-69,2,2.5,,,,,,,,,
-59,-60,-65,-67,-62,-63,-64,-65,2,2.5,,,,,,,,,
-55,-63,-62,-65,-67,-57,-62,-59,2,2.5,,,,,,,,,
-60,-61,-66,-56,-65,-60,-59,-60,2,2.5,,,,,,,,,
-62,-67,-61,-65,-57,-59,-66,-65,2,2.5,,,,,,,,,
-61,-60,-66,-56,-62,-61,-60,-67,2,2.5,,,,,,,,,
-54,-64,-66,-67,-62,-65,-64,-64,2,2.5,,,,,,,,,
-63,-67,-68,-67,-70,-59,-64,-58,2,2.5,,,,,,,,,
-60,-60,-68,-56,-56,-60,-65,-71,2,2.5,,,,,,,,,
-63,-59,-61,-63,-56,-60,-65,-58,2,2.5,,,,,,,,,
-60,-63,-65,-56,-56,-58,-65,-69,2,2.5,,,,,,,,,
-54,-69,-61,-67,-67,-61,-65,-69,2,2.5,,,,,,,,,
-63,-59,-61,-64,-73,-58,-63,-54,2,2.5,,,,,,,,,
-60,-63,-61,-57,-62,-61,-62,-66,2,2.5,,,,,,,,,
-60,-69,-60,-67,-62,-66,-65,-64,2,2.5,,,,,,,,,
-63,-69,-69,-67,-56,-58,-65,-59,2,2.5,,,,,,,,,
-55,-69,-69,-67,-69,-65,-65,-64,2,2.5,,,,,,,,,
-62,-61,-69,-64,-56,-58,-65,-56,2,2.5,,,,,,,,,
-60,-63,-66,-57,-63,-58,-65,-66,2,2.5,,,,,,,,,
-55,-68,-61,-67,-71,-65,-65,-65,2,2.5,,,,,,,,,
-63,-67,-68,-67,-56,-58,-60,-66,2,2.5,,,,,,,,,
-60,-61,-66,-66,-63,-61,-64,-65,2,2.5,,,,,,,,,
-55,-68,-62,-66,-70,-66,-64,-59,2,2.5,,,,,,,,,
-63,-68,-68,-64,-57,-61,-60,-66,2,2.5,,,,,,,,,
-63,-61,-62,-57,-62,-61,-64,-59,2,2.5,,,,,,,,,
-55,-63,-68,-67,-69,-67,-64,-67,2,2.5,,,,,,,,,
-55,-67,-68,-63,-57,-59,-59,-59,2,2.5,,,,,,,,,
-63,-61,-66,-57,-62,-61,-64,-66,2,2.5,,,,,,,,,
-61,-68,-61,-57,-69,-67,-64,-65,2,2.5,,,,,,,,,
-55,-68,-68,-64,-57,-58,-58,-59,2,2.5,,,,,,,,,
-63,-61,-66,-67,-62,-60,-63,-67,2,2.5,,,,,,,,,
-61,-63,-69,-67,-72,-64,-64,-65,2,2.5,,,,,,,,,
-55,-66,-69,-64,-57,-60,-59,-59,2,2.5,,,,,,,,,
-63,-60,-66,-56,-56,-61,-60,-67,2,2.5,,,,,,,,,
-60,-63,-69,-57,-63,-61,-64,-66,2,2.5,,,,,,,,,
-54,-67,-68,-63,-56,-61,-60,-60,2,2.5,,,,,,,,,
-63,-59,-61,-56,-63,-61,-64,-67,2,2.5,,,,,,,,,
-61,-59,-67,-65,-69,-65,-65,-65,2,2.5,,,,,,,,,
-54,-63,-67,-63,-57,-59,-60,-63,2,2.5,,,,,,,,,
-59,-70,-68,-56,-63,-61,-63,-66,2,2.5,,,,,,,,,
-61,-61,-67,-56,-62,-61,-63,-63,2,2.5,,,,,,,,,
-54,-63,-68,-60,-55,-60,-64,-63,2,2.5,,,,,,,,,
-63,-69,-65,-56,-61,-60,-65,-59,2,2.5,,,,,,,,,
-60,-58,-60,-66,-74,-65,-64,-63,2,2.5,,,,,,,,,
-55,-63,-67,-63,-56,-59,-60,-65,2,2.5,,,,,,,,,
-63,-67,-65,-56,-65,-60,-68,-59,2,2.5,,,,,,,,,
-60,-59,-60,-67,-63,-65,-64,-69,2,2.5,,,,,,,,,
-54,-62,-68,-64,-57,-58,-60,-62,2,2.5,,,,,,,,,
-62,-68,-65,-67,-63,-60,-63,-68,2,2.5,,,,,,,,,
-61,-58,-68,-64,-70,-65,-62,-63,2,2.5,,,,,,,,,
-54,-59,-68,-56,-57,-61,-62,-59,2,2.5,,,,,,,,,
-63,-62,-66,-56,-63,-61,-63,-59,2,2.5,,,,,,,,,
-60,-68,-68,-67,-70,-65,-63,-68,2,2.5,,,,,,,,,
-54,-62,-67,-65,-56,-59,-59,-59,2,2.5,,,,,,,,,
-62,-62,-64,-56,-57,-66,-63,-59,2,2.5,,,,,,,,,
-60,-67,-61,-65,-63,-66,-63,-67,2,2.5,,,,,,,,,
-63,-63,-67,-58,-62,-65,-64,-60,2,2.5,,,,,,,,,
-60,-70,-67,-66,-66,-65,-60,-67,2,2.5,,,,,,,,,
-54,-60,-63,-63,-57,-61,-60,-69,2,2.5,,,,,,,,,
-62,-63,-61,-56,-62,-65,-64,-60,2,2.5,,,,,,,,,
-60,-68,-67,-65,-69,-65,-63,-68,2,2.5,,,,,,,,,
-54,-62,-66,-68,-68,-55,-60,-65,2,2.5,,,,,,,,,
-62,-70,-71,-56,-62,-65,-63,-60,2,2.5,,,,,,,,,
-60,-60,-70,-67,-68,-58,-63,-68,2,2.5,,,,,,,,,
-54,-62,-69,-69,-58,-61,-59,-65,2,2.5,,,,,,,,,
-62,-62,-67,-55,-62,-65,-63,-65,2,2.5,,,,,,,,,
-61,-68,-58,-67,-66,-58,-64,-60,2,2.5,,,,,,,,,
-54,-63,-69,-63,-57,-60,-59,-67,2,2.5,,,,,,,,,
-62,-66,-66,-56,-61,-65,-65,-63,2,2.5,,,,,,,,,
-60,-59,-64,-65,-61,-66,-62,-65,2,2.5,,,,,,,,,
-62,-67,-67,-65,-55,-60,-60,-67,2,2.5,,,,,,,,,
-62,-66,-66,-56,-63,-65,-64,-63,2,2.5,,,,,,,,,
-55,-63,-61,-71,-67,-58,-64,-59,2,2.5,,,,,,,,,
-62,-68,-66,-64,-57,-61,-59,-68,2,2.5,,,,,,,,,
-62,-61,-65,-56,-63,-59,-65,-63,2,2.5,,,,,,,,,
-60,-61,-60,-66,-63,-60,-64,-59,2,2.5,,,,,,,,,
-55,-63,-65,-63,-70,-66,-60,-59,2,2.5,,,,,,,,,
-55,-70,-64,-55,-63,-58,-65,-67,2,2.5,,,,,,,,,
-63,-61,-61,-63,-63,-60,-64,-59,2,2.5,,,,,,,,,
-54,-63,-67,-55,-57,-65,-59,-67,2,2.5,,,,,,,,,
-62,-69,-66,-67,-57,-58,-66,-63,2,2.5,,,,,,,,,
-61,-61,-60,-67,-62,-60,-64,-59,2,2.5,,,,,,,,,
-54,-64,-67,-53,-70,-65,-60,-67,2,2.5,,,,,,,,,
-55,-67,-65,-66,-63,-60,-65,-62,2,2.5,,,,,,,,,
-61,-59,-60,-63,-62,-65,-65,-59,2,2.5,,,,,,,,,
-63,-62,-65,-68,-62,-60,-60,-66,2,2.5,,,,,,,,,
-61,-63,-61,-63,-68,-66,-64,-57,2,2.5,,,,,,,,,
-61,-62,-68,-55,-56,-59,-60,-67,2,2.5,,,,,,,,,
-63,-68,-65,-67,-62,-60,-65,-62,2,2.5,,,,,,,,,
-61,-68,-61,-63,-62,-60,-64,-62,2,2.5,,,,,,,,,
-55,-67,-66,-68,-62,-59,-64,-63,2,2.5,,,,,,,,,
-65,-70,-61,-64,-62,-61,-64,-63,2,2.5,,,,,,,,,
-55,-63,-68,-55,-56,-66,-61,-67,2,2.5,,,,,,,,,
-55,-67,-65,-67,-62,-59,-60,-67,2,2.5,,,,,,,,,
-63,-63,-61,-64,-63,-60,-64,-62,2,2.5,,,,,,,,,
-61,-63,-68,-55,-69,-59,-65,-59,2,2.5,,,,,,,,,
-54,-67,-68,-68,-57,-60,-65,-67,2,2.5,,,,,,,,,
-54,-63,-68,-55,-69,-59,-64,-67,2,2.5,,,,,,,,,
-63,-65,-65,-64,-62,-67,-61,-63,2,2.5,,,,,,,,,
-55,-59,-68,-55,-57,-59,-60,-67,2,2.5,,,,,,,,,
-60,-63,-60,-64,-63,-68,-60,-69,2,2.5,,,,,,,,,
-54,-63,-69,-56,-70,-58,-60,-59,2,2.5,,,,,,,,,
-63,-66,-61,-67,-57,-60,-67,-63,2,2.5,,,,,,,,,
-60,-59,-61,-65,-62,-68,-60,-63,2,2.5,,,,,,,,,
-61,-63,-68,-56,-71,-58,-60,-60,2,2.5,,,,,,,,,
-62,-67,-66,-66,-63,-68,-66,-66,2,2.5,,,,,,,,,
-61,-64,-60,-63,-71,-58,-60,-59,2,2.5,,,,,,,,,
-54,-67,-67,-55,-56,-60,-60,-68,2,2.5,,,,,,,,,
-63,-62,-65,-66,-63,-68,-65,-65,2,2.5,,,,,,,,,
-61,-63,-60,-62,-72,-58,-60,-58,2,2.5,,,,,,,,,
-55,-63,-67,-67,-56,-60,-66,-68,2,2.5,,,,,,,,,
-63,-63,-65,-67,-62,-68,-66,-68,2,2.5,,,,,,,,,
-61,-63,-61,-63,-72,-58,-65,-68,2,2.5,,,,,,,,,
-54,-63,-67,-55,-72,-60,-60,-57,2,2.5,,,,,,,,,
-63,-62,-66,-67,-63,-68,-65,-69,2,2.5,,,,,,,,,
-61,-62,-61,-64,-73,-58,-66,-65,2,2.5,,,,,,,,,
-54,-68,-66,-56,-56,-60,-60,-58,2,2.5,,,,,,,,,
-63,-62,-61,-64,-63,-67,-65,-63,2,2.5,,,,,,,,,
-61,-64,-61,-64,-73,-70,-65,-58,2,2.5,,,,,,,,,
-54,-67,-66,-66,-57,-60,-60,-68,2,2.5,,,,,,,,,
-54,-67,-61,-64,-62,-68,-65,-58,2,2.5,,,,,,,,,
-63,-61,-67,-63,-72,-58,-60,-58,2,2.5,,,,,,,,,
-54,-66,-66,-56,-56,-60,-60,-69,2,2.5,,,,,,,,,
-63,-63,-67,-63,-73,-58,-60,-58,2,2.5,,,,,,,,,
-54,-67,-67,-66,-56,-60,-60,-68,2,2.5,,,,,,,,,
-54,-67,-61,-64,-63,-69,-64,-63,2,2.5,,,,,,,,,
-54,-69,-65,-67,-56,-60,-60,-59,2,2.5,,,,,,,,,
-63,-61,-60,-65,-72,-65,-64,-62,2,2.5,,,,,,,,,
-61,-62,-71,-56,-57,-57,-65,-57,2,2.5,,,,,,,,,
-54,-69,-65,-71,-57,-60,-63,-66,2,2.5,,,,,,,,,
-62,-61,-61,-65,-73,-66,-64,-63,2,2.5,,,,,,,,,
-61,-62,-65,-54,-57,-66,-62,-57,2,2.5,,,,,,,,,
-54,-69,-61,-67,-72,-61,-65,-65,2,2.5,,,,,,,,,
-63,-60,-67,-65,-72,-66,-63,-63,2,2.5,,,,,,,,,
-61,-62,-64,-55,-56,-58,-63,-63,2,2.5,,,,,,,,,
-54,-69,-61,-55,-72,-61,-64,-58,2,2.5,,,,,,,,,
-54,-60,-67,-65,-73,-65,-64,-66,2,2.5,,,,,,,,,
-62,-62,-65,-55,-56,-61,-62,-64,2,2.5,,,,,,,,,
-61,-70,-61,-67,-62,-61,-64,-57,2,2.5,,,,,,,,,
-54,-62,-68,-65,-73,-66,-64,-65,2,2.5,,,,,,,,,
-63,-63,-63,-55,-57,-61,-62,-63,2,2.5,,,,,,,,,
-61,-73,-60,-67,-62,-60,-64,-57,2,2.5,,,,,,,,,
-54,-61,-69,-66,-72,-66,-62,-65,2,2.5,,,,,,,,,
-62,-63,-63,-66,-56,-60,-63,-64,2,2.5,,,,,,,,,
-54,-72,-60,-67,-65,-60,-64,-57,2,2.5,,,,,,,,,
-54,-61,-69,-66,-72,-58,-62,-65,2,2.5,,,,,,,,,
-60,-72,-62,-66,-56,-60,-65,-64,2,2.5,,,,,,,,,
-54,-61,-60,-55,-56,-60,-64,-57,2,2.5,,,,,,,,,
-54,-63,-69,-66,-72,-59,-61,-65,2,2.5,,,,,,,,,
-60,-71,-64,-66,-55,-60,-65,-64,2,2.5,,,,,,,,,
-54,-61,-60,-55,-55,-66,-64,-64,2,2.5,,,,,,,,,
-54,-61,-60,-66,-71,-59,-62,-63,2,2.5,,,,,,,,,
-63,-63,-63,-66,-56,-60,-64,-64,2,2.5,,,,,,,,,
-54,-60,-60,-67,-56,-66,-64,-57,2,2.5,,,,,,,,,
-54,-63,-69,-66,-62,-59,-62,-66,2,2.5,,,,,,,,,
-63,-70,-64,-55,-74,-61,-63,-58,2,2.5,,,,,,,,,
-60,-71,-61,-68,-57,-65,-64,-65,2,2.5,,,,,,,,,
-54,-64,-68,-65,-62,-59,-62,-65,2,2.5,,,,,,,,,
-62,-69,-63,-55,-77,-60,-62,-57,2,2.5,,,,,,,,,
-60,-70,-70,-67,-57,-66,-63,-67,2,2.5,,,,,,,,,
-54,-61,-64,-65,-63,-59,-66,-65,2,2.5,,,,,,,,,
-63,-64,-60,-55,-73,-60,-63,-57,2,2.5,,,,,,,,,
-60,-69,-68,-55,-57,-67,-63,-68,2,2.5,,,,,,,,,
-54,-62,-64,-65,-63,-59,-64,-67,2,2.5,,,,,,,,,
-63,-64,-63,-54,-62,-61,-63,-57,2,2.5,,,,,,,,,
-60,-70,-60,-66,-57,-68,-65,-58,2,2.5,,,,,,,,,
-54,-61,-64,-65,-63,-59,-65,-64,2,2.5,,,,,,,,,
-62,-64,-63,-55,-63,-61,-62,-64,2,2.5,,,,,,,,,
-60,-70,-69,-66,-57,-68,-63,-72,2,2.5,,,,,,,,,
-54,-61,-69,-65,-63,-59,-63,-64,2,2.5,,,,,,,,,
-63,-64,-60,-54,-63,-61,-65,-58,2,2.5,,,,,,,,,
-60,-70,-69,-66,-82,-68,-63,-71,2,2.5,,,,,,,,,
-54,-61,-64,-65,-56,-59,-62,-64,2,2.5,,,,,,,,,
-63,-62,-60,-54,-63,-61,-65,-58,2,2.5,,,,,,,,,
-60,-70,-61,-66,-77,-68,-64,-71,2,2.5,,,,,,,,,
-54,-70,-64,-65,-79,-59,-63,-64,2,2.5,,,,,,,,,
-62,-62,-60,-66,-57,-61,-64,-58,2,2.5,,,,,,,,,
-60,-70,-61,-66,-63,-68,-63,-71,2,2.5,,,,,,,,,
-62,-63,-61,-56,-57,-61,-64,-58,2,2.5,,,,,,,,,
-55,-61,-65,-64,-67,-58,-64,-71,2,2.5,,,,,,,,,
-63,-63,-61,-56,-55,-62,-67,-57,2,2.5,,,,,,,,,
-61,-66,-67,-69,-62,-66,-59,-69,2,2.5,,,,,,,,,
-54,-62,-65,-63,-69,-58,-64,-64,2,2.5,,,,,,,,,
-62,-63,-61,-56,-56,-61,-62,-59,2,2.5,,,,,,,,,
-61,-68,-70,-56,-65,-65,-65,-75,2,2.5,,,,,,,,,
-61,-63,-64,-65,-63,-58,-65,-71,2,2.5,,,,,,,,,
-63,-62,-60,-56,-57,-61,-62,-59,2,2.5,,,,,,,,,
-62,-71,-68,-68,-64,-67,-62,-70,2,2.5,,,,,,,,,
-60,-63,-65,-63,-65,-55,-66,-64,2,2.5,,,,,,,,,
-63,-67,-68,-71,-64,-65,-66,-71,2,2.5,,,,,,,,,
-62,-62,-64,-63,-62,-61,-61,-63,2,2.5,,,,,,,,,
-63,-71,-60,-70,-65,-57,-68,-72,2,2.5,,,,,,,,,
-63,-62,-67,-63,-55,-63,-61,-64,2,2.5,,,,,,,,,
-63,-68,-69,-72,-67,-57,-64,-73,2,2.5,,,,,,,,,
-61,-62,-66,-63,-63,-63,-61,-64,2,2.5,,,,,,,,,
-56,-62,-59,-57,-55,-67,-63,-59,2,2.5,,,,,,,,,
-62,-69,-69,-67,-54,-56,-65,-72,2,2.5,,,,,,,,,
-61,-61,-67,-64,-67,-61,-61,-64,2,2.5,,,,,,,,,
-62,-66,-67,-68,-56,-57,-64,-59,2,2.5,,,,,,,,,
-60,-62,-65,-65,-65,-57,-61,-65,2,2.5,,,,,,,,,
-56,-67,-60,-59,-75,-67,-63,-74,2,2.5,,,,,,,,,
-65,-67,-67,-66,-55,-56,-63,-74,2,2.5,,,,,,,,,
-61,-62,-66,-65,-69,-61,-62,-59,2,2.5,,,,,,,,,
-56,-69,-60,-57,-75,-66,-64,-74,2,2.5,,,,,,,,,
-61,-62,-64,-64,-71,-57,-63,-59,2,2.5,,,,,,,,,
-61,-63,-57,-58,-54,-65,-62,-62,2,2.5,,,,,,,,,
-56,-67,-67,-67,-55,-57,-65,-59,2,2.5,,,,,,,,,
-61,-61,-65,-63,-68,-60,-65,-73,2,2.5,,,,,,,,,
-61,-63,-60,-69,-56,-61,-65,-65,2,2.5,,,,,,,,,
-60,-62,-59,-56,-67,-64,-66,-71,2,2.5,,,,,,,,,
-63,-69,-66,-65,-68,-65,-65,-59,2,2.5,,,,,,,,,
-61,-63,-60,-57,-66,-57,-66,-71,2,2.5,,,,,,,,,
-60,-68,-68,-68,-54,-63,-61,-64,2,2.5,,,,,,,,,
-56,-67,-66,-63,-68,-62,-66,-59,2,2.5,,,,,,,,,
-61,-63,-59,-57,-66,-57,-66,-73,2,2.5,,,,,,,,,
-61,-68,-68,-70,-55,-62,-61,-64,2,2.5,,,,,,,,,
-56,-62,-68,-63,-70,-62,-65,-59,2,2.5,,,,,,,,,
-61,-63,-60,-57,-66,-67,-66,-72,2,2.5,,,,,,,,,
-56,-63,-68,-70,-55,-63,-61,-64,2,2.5,,,,,,,,,
-63,-62,-66,-66,-69,-63,-63,-59,2,2.5,,,,,,,,,
-61,-63,-60,-57,-65,-65,-66,-72,2,2.5,,,,,,,,,
-56,-63,-68,-71,-65,-57,-61,-67,2,2.5,,,,,,,,,
-63,-62,-66,-57,-69,-63,-59,-59,2,2.5,,,,,,,,,
-61,-63,-60,-57,-66,-65,-66,-72,2,2.5,,,,,,,,,
